Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1366541820,XZ366C,NJ,PAS,09/30/2014,38,DELV,ISUZU,P,13610,10510,10610,0,0018,18,161,953849,0161,0000,0315P,,NY,F,1540,BROADWAY,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1366409309,L1474JT,NY,COM,09/30/2014,46,RIS,ISUZU,P,0,40404,40404,20160202,0033,33,33,943441,0033,0000,0216P,,NY,F,1982,AMSTERDAM,,0,408,F1,,BBBBBBB,ALL,ALL,WHT,0,0,-,0,,,,,
1364266180,33637MC,NY,COM,09/30/2014,51,,FRUEH,X,79730,69230,63030,20150331,0079,79,79,930712,0079,0000,0216A,,K,F,113,SPENCER ST,,0,408,K6,,BBBBBBB,ALL,ALL,YELL,0,2013,-,0,,,,,
1295582211,36410JM,NY,COM,09/30/2014,19,DELV,MERCU,P,51090,24140,57190,0,103,103,171,958686,0171,0000,0353P,,Q,F,162-24,JAMAICA AVE,,0,408,E5,,BBBBBBB,ALL,ALL,BR,0,1995,-,0,,,,,
1366154083,11933MD,NY,COM,09/30/2014,14,VAN,,X,10210,17910,17930,20140930,0017,17,17,934164,0017,0000,0507P,,NY,F,750,3RD AVE,,0,408,I3,,YYYYYYB,0400P,0700P,WHITE,0,1997,-,0,,,,,
1358325285,GFM8811,NY,OMS,09/30/2014,46,SDN,CHEVR,P,33620,26700,26730,20140930,0042,42,42,934623,0042,0000,1240P,,BX,F,1253,FRANKLIN AVE,,0,408,C3,,BBBBBBB,ALL,ALL,GY,0,2013,-,0,,,,,
1355319948,T627323C,NY,SRF,09/30/2014,19,SDN,LINCO,P,56090,60085,35290,20140930,101,101,101,931488,0101,0000,1151A,,Q,F,2136A,MOTT AVE,,0,408,N1,,BBBBBBB,ALL,ALL,WHITE,0,2004,-,0,,,,,
1361743384,BWK7399,NY,PAS,09/30/2014,21,SDN,DODGE,X,17270,12210,12310,20140730,0013,13,839,111105,0839,0000,1114A,,NY,F,622,EAST 14 STREET,,0,408,D1,,YBBBBBB,1100A,0200P,RED,0,1997,-,0,,,,,
1361487367,23556BB,NY,999,09/30/2014,40,,FRUEH,P,12950,13113,30650,20140228,0001,1,401,917967,0401,0000,0234P,,NY,F,32,BEAVER ST.,,0,408,E2,,BBBBBBB,ALL,ALL,YELLO,0,2007,-,0,,,,,
1359695989,79072MB,NY,COM,09/30/2014,45,DELV,MERCU,X,5580,9330,9380,20140228,0072,72,72,917706,0072,0000,1055A,,K,F,5519,5 AVE,,0,408,F1,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1361294826,AP248B,NJ,PAS,09/30/2014,46,DELV,MERCU,P,10910,34510,34530,0,0014,14,14,938068,0014,0000,1115A,,,F,488,9TH AVENUE,,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1355119133,90104JU,NY,COM,09/30/2014,46,VAN,FORD,P,64290,7240,7540,0,114,114,114,945117,0114,0000,0257P,,Q,F,25-19,STEINWAY ST,,0,408,C4,,BBBBBBB,ALL,ALL,GREEN,0,2002,-,0,,,,,
1353425230,16274PC,NY,COM,09/30/2014,37,DELV,INTER,P,17270,10410,32633,0,0013,13,136,918037,0136,0000,0804P,,NY,F,25,E 14TH ST,,0,408,I4,,BBBBBBB,ALL,ALL,WH,0,2007,145-7458,0,,,,,
1349923084,FDT9046,NY,PAS,09/30/2014,99,SDN,TOYOT,P,28350,18120,77150,20140922,0047,47,47,931377,0047,0000,0500P,,BX,O,689,E 224 STREET,,0,408,99,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1361487392,52822JJ,NY,COM,09/30/2014,46,DELV,INTER,P,33490,27410,21380,20131231,0001,1,401,917907,0401,0000,0214P,,NY,F,77,WATER ST,,0,408,F1,,BBBBBBB,ALL,ALL,GR,0,2004,-,0,,,,,
1361282897,53214JR,NY,COM,09/30/2014,14,DELV,MERCU,P,13610,34650,34670,20140831,0014,14,161,952867,0161,0000,0100P,,NY,O,1515,BROADWAY,,0,408,I3,,BBBBBBB,ALL,ALL,WHITE,0,2004,-,0,,,,,
1360507838,GKB7828,NY,OMS,09/30/2014,40,SDN,NISSA,P,15640,8440,8590,20140930,115,115,115,949091,0115,0000,0940P,,Q,O,34-15,74 ST,,0,408,K6,,BBBBBBB,ALL,ALL,GY,0,2014,-,0,,,,,
1355984889,GCV7930,NY,PAS,09/30/2014,46,SUBN,HONDA,P,27120,42820,72720,20141120,0046,46,163,954349,0163,0000,0844P,,BX,F,7,EAST 182 STREET,,0,408,J6,,BBBBBBB,ALL,ALL,GRAY,0,2005,-,0,,,,,
1360537533,GGL6125,NY,PAS,09/30/2014,19,SDN,CHRYS,P,94730,47630,31530,0,0083,83,83,905678,0083,0000,1120A,,K,F,86,WYCKOFF AVE,,0,408,D,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1362721396,G78BCE,NJ,PAS,10/01/2014,14,SDN,BMW,P,34090,10810,10910,0,0010,10,10,934273,0010,0000,0110A,,NY,F,319,W 16 ST,,0,408,E3,,BBBBBBB,ALL,ALL,SIL,0,0,-,0,,,,,
1362197488,GCY5172,NY,PAS,10/01/2014,71,SUBN,HONDA,P,35290,32590,32640,20141027,100,100,100,943932,0100,0000,0415P,,Q,O,81-01,BEACH CHANNEL DR,,0,408,D,,YYYYYYY,0  :,0  :,BLACK,0,2003,-,0,,,,,
1361273628,90841JS,NY,COM,10/01/2014,14,VAN,CHEVR,P,10810,34690,34710,20130531,0018,18,161,953438,0161,0000,1241A,,,O,750,8TH AVE,,0,408,C,,BBBBBBB,ALL,ALL,WH,0,2007,-,0,,,,,
1359583282,0360D,NC,PAS,10/01/2014,27,VAN,FORD,P,5130,76950,5630,0,0078,78,78,939461,0078,0000,0305P,,K,F,1-18,2ND AVE,,0,408,F2,,BBBBBBB,ALL,ALL,WHITE,0,1998,-,0,,,,,
1348205829,AD07352,AR,PAS,10/01/2014,14,DELV,DODGE,T,56530,27530,29830,0,0084,84,0,346075,0SIC,0000,0411P,,K,O,64,LIVINGSTON ST,,0,408,C,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1360609416,519ZKB,CT,PAS,10/01/2014,21,SDN,VOLKS,S,51530,93930,42430,0,0094,94,0,909928,KN01,0000,1219P,,K,F,466,HUMBOLDT ST,,0,408,D1,,BBBBBBB,1130A,0100P,SILVE,0,0,-,0,,,,,
1266924190,GDN6580,NY,PAS,10/01/2014,17,SDN,ACURA,X,61630,26530,70430,20141125,0084,84,0,0,0AD2,0000,0855A,0845A,K,F,45,MONROE PLACE,,0,408,I4,,YYYYYBB,0800A,0600P,RED,0,0,-,0,,,,,
1366020145,DVS3132,NY,PAS,10/02/2014,71,SDN,FORD,P,57720,10420,12550,20141010,0049,49,49,949968,0049,0000,0515P,,BX,F,655,PELHAM PKWY,,0,408,K6,,BBBBBBB,ALL,ALL,BLK,0,2005,-,0,,,,,
1362931068,GKM4324,NY,PAS,10/02/2014,46,SUBN,AUDI,P,8140,6990,7090,20151130,114,114,114,949278,0114,0000,0200P,,Q,F,23-53,31 ST,,0,408,E2,,YYYYYYY,0  :,0  :,WHITE,0,2014,-,0,,,,,
1355861688,FYD7457,NY,PAS,10/02/2014,46,SDN,,P,48020,67840,31520,20140621,0049,49,49,928543,0049,0000,1010A,,BX,F,1219,MACE AVE,,0,408,J6,,BBBBBBB,ALL,ALL,SILV,0,2007,-,0,,,,,
1362270477,CAU3237,NY,PAS,10/03/2014,72,SDN,CHEVR,P,38430,73690,67030,20141003,0071,71,164,952650,0164,0000,0459P,,K,F,458,EASTERN PKWY,,0,408,J3,,BBBBBBB,ALL,ALL,GRY,0,0,-,0,,,,,
1361903223,19878LV,NY,OML,10/03/2014,21,VAN,DODGE,S,5880,9030,9080,20140430,0072,72,0,538179,KS07,0000,0808A,,K,F,4901,8TH AVE,,0,408,D1,,YYYYYYB,0800A,0830A,WHITE,0,2006,-,0,,,,,
1361274578,90969JX,NY,COM,10/03/2014,14,DELV,INFIN,P,10810,34430,34450,20140731,,0,14,952043,0014,0000,1019A,,NY,F,470,8TH AVE,,0,408,F1,,BBBBBBB,ALL,ALL,RED,0,2007,-,0,,,,,
1360578237,26RR83,NY,MOT,10/03/2014,51,MOTO,SUZUK,P,27360,52120,21820,20140430,0052,52,52,904782,0052,0000,1203P,,BX,F,62,EAST 190 ST,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0,1992,-,0,,,,,
1361499898,1510320,99,PAS,10/03/2014,18,VAN,,P,13610,29390,16850,0,0001,1,406,907102,0406,0000,1035A,,NY,F,299,BWAY,,0,408,F4,,YYYYYBB,0700A,0600P,WH,0,0,-,0,,,,,
1359358687,CWN5213,NY,PAS,10/03/2014,71,SDN,ME/BE,P,11820,49030,37120,20140422,0043,43,163,954117,0163,0000,0853P,,BX,F,1534,BEACH AVE,,0,408,J6,,BBBBBBB,ALL,ALL,GRAY,0,2001,-,0,,,,,
1359250396,DBF6413,99,PAS,10/03/2014,14,SDN,BMW,P,0,40404,40404,20141028,0018,18,18,949005,0018,0000,1153P,,NY,F,445,PARK,,0,408,J2,,BBBBBBB,ALL,ALL,BLACK,0,2013,-,0,,,,,
1348940244,FXD8371,NY,PAS,10/03/2014,71,SDN,HONDA,P,55830,55930,76630,20140214,0075,75,75,951889,0075,0000,0217A,,K,O,1127,LIBERTY      AVE,,0,408,J6,,BBBBBBB,ALL,ALL,GREEN,0,1998,-,0,,,,,
6020403439,XAT1976,VA,PAS,10/03/2014,94,SDN,MITSU,X,0,0,0,20140388,,0,0,345178,MTPU,0000,,,,,,,,0,408,5,0,BBBBBBB,ALL,ALL,BK,0,0,,0,0000,,,,
1361494074,XG814A,NJ,PAS,10/03/2014,46,,,P,24890,18430,18450,0,0019,19,406,919082,0406,0000,0850A,,NY,F,1004,LEXINGTON AV,,0,408,F1,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1361288486,47829MD,NY,COM,10/03/2014,47,DELV,PETER,P,13610,34410,34430,20140430,0014,14,14,941595,0014,0000,1034A,,NY,F,1270,BROADWAY,,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0,2014,-,0,,,,,
1361283002,XL178U,NJ,PAS,10/03/2014,38,DELV,HINO,P,10810,34510,34530,0,0014,14,161,952867,0161,0000,1241P,,NY,F,555,8TH AVENUE,,0,408,C,,YYYYYYB,0700A,0700P,WHITE,0,0,144-6377,0,,,,,
1361412057,T63315B8C,NY,SRF,10/04/2014,14,VAN,FORD,P,0,0,0,20140131,0060,60,60,951980,0060,0000,0610A,,K,F,,C/O W6 ST,NEPTUNE AVE,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0,2009,-,0,,,,,
1350505638,EGZ9046,NY,PAS,10/04/2014,21,SUBN,HONDA,S,51220,26820,26850,20140410,0042,42,0,540161,BX03,0000,0936A,,BX,F,1550,MINFORD PL,,0,408,D1,,BYBBYBB,0930A,1100A,BLUE,0,2006,-,0,,,,,
1361193797,VEENYC,VA,PAS,10/04/2014,52,SDN,TOYOT,P,0,0,0,0,113,113,113,917718,0113,0000,0325A,,Q,,,I/O BEDELL ST,127 AVE,0,408,C,,BBBBBBB,ALL,ALL,GRY,0,0,-,0,,,,,
1334506462,GHL3531,NY,PAS,10/04/2014,21,SUBN,NISSA,S,24090,18040,18140,20150721,113,113,0,584106,QS10,0000,0837A,,Q,F,89-20,161ST STREET,,0,408,D1,,YYYYYYB,0830A,0900A,BROWN,0,2001,-,0,,,,,
1364310831,ERB7998,NY,PAS,10/05/2014,19,SUBN,MAZDA,P,28990,14810,14890,20150723,112,112,112,930849,0112,0000,0335P,,Q,F,70-34,AUSTIN ST,,0,408,F2,,YYYYYYY,0  :,0  :,SILVE,0,2006,-,0,,,,,
1361367313,JJU854,SC,PAS,10/05/2014,46,SUBN,GMC,P,19990,13113,31290,0,0030,30,162,953667,0162,0000,0142A,,,F,429,EDGECOMBE AVE,,0,408,E3,,BBBBBBB,ALL,ALL,GREY,0,0,-,0,,,,,
1365725169,15490JZ,NY,COM,10/06/2014,46,DELV,MERCU,P,10210,19070,19090,0,0023,23,23,945266,0023,0000,1248P,,NY,F,1913,3AVE,,0,408,F1,,YYYYYYY,0  :,0  :,WHITE,0,2004,-,0,,,,,
1362492103,T637713C,NY,SRF,10/06/2014,46,SUBN,TOYOT,P,61890,55490,48290,20140930,104,104,104,945140,0104,0000,0828P,,Q,F,580,SENECA AVE,,0,408,J6,,BBBBBBB,ALL,ALL,WH,0,2005,-,0,,,,,
1361681470,FYM1725,NY,PAS,10/06/2014,40,SDN,NISSA,P,38030,26630,54050,20140314,0067,67,164,951823,0164,0000,1214A,,K,O,276,E 95TH STREET,,0,408,J3,,BBBBBBB,ALL,ALL,WHT,0,2008,-,0,,,,,
1355384953,61729BA,NY,OMR,10/07/2014,10,BUS,MCI,K,0,0,0,20150228,0001,1,1,160178,0001,0000,1239P,,NY,,,E/S SOUTH ST,30 FT S/O JOHN ST,0,408,B,,BBBBBBB,0  :,0  :,WHITE,0,2010,-,0,,,,,
1356828620,94628MC,NY,COM,10/07/2014,46,P-U,FORD,P,36390,12990,13040,20141031,112,112,112,940287,0112,0000,1041A,,Q,O,63-48,BOOTH ST,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,2009,-,0,,,,,
1356545130,EJU1818,NY,PAS,10/07/2014,21,SUBN,NISSA,S,65320,40520,33720,20140630,0042,42,0,914323,BXCC,0000,0819A,,,F,1211,SOUTHERN BLVD,,0,408,D1,,YBBYBBB,0800A,0830A,TAN,0,2001,-,0,,,,,
1347753450,FGD9142,NY,PAS,10/07/2014,46,SDN,ME/BE,P,42730,12930,67030,20141205,0079,79,79,921211,0079,0000,0440P,,K,F,1250,FULTON ST,,0,408,K6,,BBBBBBB,ALL,ALL,BLACK,0,2012,-,0,,,,,
1256486796,EFP7479,NY,PAS,10/07/2014,17,SUBN,MERCU,X,70930,70330,64430,20140515,0075,75,976,101100,0976,0000,0225P,,K,F,2094,PITKIN AVE,,0,408,B,,YYYYYBB,0800A,0600P,BROWN,0,2002,-,0,,,,,
1360259740,PDN6288,NY,PAS,10/07/2014,67,SUBN,JEEP,P,0,0,0,20141102,0075,75,165,952794,0165,0000,1045P,1042P,K,,,I/O ALABAMA,DUMONT,20141007,408,F1,,BBBBBBB,ALL,ALL,GY,0,0,-,0,,,,,
1350645291,GCL1305,NY,PAS,10/07/2014,74,SUBN,BMW,X,11140,11470,41720,20130822,0045,45,45,950409,0045,0000,1047P,,BX,F,2274,BARTOW AVE,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,2005,-,0,,,,,
1362238673,FXW2004,NY,PAS,10/08/2014,46,SUBN,FORD,P,0,40404,40404,20140713,0083,83,83,945220,0083,0000,1036A,,K,F,109,SUYDAM,,0,408,F1,,BBBBBBB,ALL,ALL,BLUE,0,1998,-,0,,,,,
1360610637,FRW3151,NY,PAS,10/08/2014,21,SDN,CHEVR,S,52530,40404,40404,20150801,0094,94,0,909928,KN01,0000,1159A,,K,O,366,JACKSON ST,,0,408,D1,,BYBBBBB,1130A,0100P,BLACK,0,2005,-,0,,,,,
1356398261,83201MD,NY,COM,10/08/2014,47,VAN,FORD,P,34070,10610,10810,20150731,0010,10,10,895496,0010,0000,1245P,,NY,F,205,W 15 ST,,0,408,L2,,YYYYYYB,0700A,0700P,WH,0,2013,-,0,,,,,
1357109490,2345152,PA,PAS,10/08/2014,67,SDN,NISSA,P,0,23290,0,20140311,0034,34,34,928536,0034,0000,0230A,,NY,O,,W 215 TH ST,INDIAN RD,0,408,K6,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1357109362,2345152,PA,PAS,10/08/2014,74,SDN,,P,37710,23290,0,20140311,0034,34,34,928536,0034,0000,0230A,,NY,,,W 215 ST,INDIAN RD,0,408,F7,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1350494422,FAK2966,NY,PAS,10/08/2014,21,SDN,CHEVR,S,7720,57320,40620,20140505,0049,49,0,535013,BX11,0000,1150A,,BX,O,1005,ADEE AVE,,0,408,D1,,BYBBBBB,1130A,0100P,GRAY,0,2007,-,0,,,,,
1351312017,EKV4106,NY,PAS,10/08/2014,21,SDN,ME/BE,S,18610,10410,25390,20140910,0019,19,0,594679,MN08,0000,1008A,,NY,F,26,E 81 STREET,,0,408,D1,,BYBBYBB,0900A,1030A,BLACK,0,2011,-,0,,,,,
1345655990,EYC1261,NY,PAS,10/08/2014,71,SDN,NISSA,P,15610,29890,31490,20140326,0007,7,804,914431,0804,0000,1030A,,NY,O,,R/O 140 COLUMBIA ST,,0,408,D5,,BBBBBBB,ALL,ALL,SILVE,0,2012,-,0,,,,,
1360610613,GBY1609,NY,PAS,10/08/2014,21,SDN,NISSA,S,52530,44930,51530,20140816,0094,94,0,909928,KN01,0000,1152A,,K,F,172,JACKSON ST,,0,408,D1,,BYBBBBB,1130A,0100P,RED,0,2011,-,0,,,,,
1360610595,M91AJH,NJ,PAS,10/08/2014,21,P-U,DODGE,S,52530,44930,51530,0,0094,94,0,909928,KN01,0000,1146A,,K,F,178,JACKSON ST,,0,408,D1,,BYBBBBB,1130A,0100P,BLACK,0,0,-,0,,,,,
1351341145,GGS4147,NY,PAS,10/08/2014,21,SDN,NISSA,S,11610,29890,31490,20150424,0007,7,0,548299,MN03,0000,0114A,,NY,F,152,ALLEN ST,,0,408,D1,,BYBYBYB,ALL,ALL,BLACK,0,2004,-,0,,,,,
1359374024,EYG1181,NY,PAS,10/09/2014,71,FOUR,NISSA,P,70320,45120,66920,20140916,0043,43,43,949942,0043,0000,0000P,,BX,O,821,UNDERHILL AVE,,0,408,F1,,BBBBBBB,ALL,ALL,GREY,0,2005,-,0,,,,,
1346146299,18630MA,NY,COM,10/09/2014,78,VAN,FORD,P,68930,38430,74730,20150228,0073,73,73,942021,0073,0000,0227A,,K,F,2365,PACIFIC ST,,0,408,K6,,BBBBBBB,ALL,ALL,YELLO,0,1998,-,0,,,,,
1314916105,FXP9261,NY,PAS,10/09/2014,40,SDN,MERCU,P,51620,22240,26910,20140513,0046,46,46,946761,0046,0000,0400P,,BX,F,1791,MONROE AVE,,0,408,K6,,BBBBBBB,ALL,ALL,BLK,0,2003,-,1,,,,,
1357219829,51771JW,NY,COM,10/09/2014,20,VAN,INTER,P,17270,12210,12310,0,0013,13,13,936294,0013,0000,0439P,,NY,O,647,E 14 ST,,0,408,D,,BBBBBBB,ALL,ALL,BRN,0,2007,-,0,,,,,
1350926243,YSN5994,PA,PAS,10/09/2014,78,VAN,GMC,X,10610,36030,36050,0,0028,28,28,948115,0028,0000,0314A,,NY,F,1871,7TH AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BLUE,0,0,-,0,,,,,
1366522564,XJ594N,NJ,PAS,10/10/2014,37,SUBN,GMC,P,34490,10810,10910,0,0014,14,161,953152,0161,0000,1220P,,NY,F,337,WEST 36TH ST,,0,408,C,,YYYYYBB,0600A,0700P,WHITE,0,0,-,0,,,,,
1346122283,VARUNJO,GA,PAS,10/10/2014,46,SDN,NISSA,P,73470,19830,34330,20140731,0073,73,165,953616,0165,0000,0605P,,,F,635,ROCKAWAY AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1362015489,EDU7320,NY,PAS,10/10/2014,40,SDN,TOYOT,P,80330,41930,80130,20140702,0077,77,165,953884,0165,0000,0845P,,K,F,641,ST JOHNS PL,,0,408,F1,,BBBBBBB,ALL,ALL,GRAY,0,2004,-,0,,,,,
1360576745,FCN6272,NY,PAS,10/10/2014,46,SUBN,FORD,P,73720,29220,27450,20140808,0052,52,52,904782,0052,0000,0948A,,BX,F,2541,WEBSTER AVE,,0,408,C3,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1360850181,FXK3446,NY,PAS,10/10/2014,46,SDN,,P,53620,25420,74380,20140328,0044,44,44,905733,0044,0000,0902A,,BX,F,1465,NELSON AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BLACK,0,2009,-,0,,,,,
1359790500,76095JY,NY,COM,10/10/2014,78,DELV,FRUEH,X,35350,11710,13610,0,0020,20,20,927674,0020,0000,1110A,,NY,F,205,W 79TH ST,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2007,-,0,,,,,
1357474623,FXX6782,NY,PAS,10/10/2014,98,SDN,NISSA,X,60830,23330,54070,20140524,0071,71,71,949029,0071,0000,0640A,,K,F,497,MIDWOOD,,0,408,K6,,BBBBBBB,ALL,ALL,TAN,0,2007,-,0,,,,,
1351577669,95085,NY,PAS,10/10/2014,46,DELV,GMC,X,47130,79030,79430,0,0088,88,88,942741,0088,0000,1153A,,,F,80,HANSON PL,,0,408,F2,,BBBBBBB,ALL,ALL,WHITE,0,1999,-,0,,,,,
1351310781,26325MA,NY,COM,10/10/2014,20,VAN,CHEVR,S,0,40404,40404,20140630,0032,32,0,505412,MN10,0000,0814A,,NY,O,2320,RIVERSIDE DRIVE BLVD,,0,408,D1,,YYYYYYB,0700P,1000P,WHITE,0,2010,-,0,,,,,
1345429381,FPF2437,NY,PAS,10/10/2014,45,SDN,LEXUS,C,24390,24750,20890,20150907,0005,5,0,52911,0MSC,0000,1014A,,NY,F,60,LAFAYETTE ST,,0,408,C4,,BBBBBBB,ALL,ALL,BLACK,0,2011,-,0,,,,,
1370788460,59454MB,NY,COM,10/11/2014,46,DELV,ISUZU,P,34250,10910,11010,20150831,0010,10,10,930180,0010,0000,1101A,,NY,F,468,W 24 ST,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,2011,-,0,,,,,
1358778000,GEX7141,NY,PAS,10/11/2014,71,SDN,,X,19320,10620,15620,20150513,0047,47,47,950795,0047,0000,0107A,,BX,F,840,CHESTNUT STREET,,0,408,E2,,BBBBBBB,ALL,ALL,GREY,0,2006,-,0,,,,,
1369298432,GLJ9672,NY,PAS,10/11/2014,20,P-U,,X,44750,10575,10575,20151223,121,121,121,930003,0121,0000,1045A,,R,F,2655,RICHMOND AVE,,0,408,D,,BBBBBBB,ALL,ALL,BLK,0,2014,-,0,,,,,
1364809187,FSM3119,NY,PAS,10/11/2014,46,SUBN,BMW,P,77930,36880,75430,20140427,0067,67,67,949487,0067,0000,0110A,,K,F,4622,SNYDER AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GY,0,2002,-,0,,,,,
1366923509,JCJ7700,PA,PAS,10/11/2014,40,SUBN,ROVER,P,36690,11710,13610,0,0030,30,30,935927,0030,0000,1017A,,NY,,545,W 146 ST,,0,408,E2,,BBBBBBB,ALL,ALL,SILVE,0,0,-,0,,,,,
1361080115,FYW3664,NY,PAS,10/11/2014,46,SUBN,JEEP,P,19830,68630,82230,20140426,0073,73,165,951851,0165,0000,0714P,,K,F,335,BLAKE AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0,1999,-,0,,,,,
1360783945,94908J,NY,COM,10/11/2014,46,VAN,FRUEH,P,24890,19050,19070,0,0023,23,23,915830,0023,0000,1216P,,NY,F,1669,LEXINGTON AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BR,0,2003,-,0,,,,,
1361537929,21155MC,NY,COM,10/11/2014,47,DELV,STERL,P,18190,24890,10210,20140930,0019,19,401,927094,0401,0000,0402A,,NY,F,160,E 60 ST,,0,408,L2,,YYYYYYB,0700A,0700P,BL,0,2008,-,0,,,,,
1355844149,FDY5138,NY,PAS,10/11/2014,53,SDN,SUBAR,P,0,0,0,20140908,0049,49,49,924167,0049,0000,1223A,,BX,,,C/O HOLLAND AVE,BRADY AVE,0,408,D1,,BBBBBBB,ALL,ALL,BLACK,0,2012,-,0,,,,,
1361945280,JBW8974,PA,PAS,10/11/2014,21,SUBN,HONDA,S,6780,9080,9130,0,0066,66,0,588801,KS12,0000,0940A,,K,F,5017,17TH AVE,,0,408,D1,,BBBBYBB,0930A,1100A,BLACK,0,0,-,0,,,,,
1361492510,GJA2348,NY,PAS,10/11/2014,14,SUBN,FORD,P,18710,10210,10110,20140930,0019,19,401,927491,0401,0000,0859P,,,F,210,E 86 ST,,0,408,C,,BBBBBBB,0800A,2000P,GY,0,0,-,0,,,,,
1366729470,EFZ9152,NY,PAS,10/12/2014,19,,HONDA,P,49690,24490,24440,20160123,103,103,103,950803,0103,0000,0800P,,Q,F,168-04,HILLSIDE AVE,,0,408,C3,,BBBBBBB,ALL,ALL,GY,0,2008,-,0,,,,,
1355343446,ECU9394,NY,PAS,10/12/2014,21,SUBN,UD,X,0,40404,40404,20140227,122,122,5,160227,0005,0000,1016A,,R,,,GREENBELT REC CENTRA,,0,408,D,,BBBBBBB,ALL,ALL,SILVE,0,2011,-,0,,,,,
1354485397,CCA4115,NY,PAS,10/12/2014,98,SDN,KIA,P,0,40404,40404,20140916,0094,94,94,897444,0094,0000,0807A,,K,F,176,NORMA AVE,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,2010,-,0,,,,,
1350597429,DMU3301,NY,PAS,10/12/2014,20,SUBN,JEEP,P,0,40404,40404,20140119,0045,45,45,935046,0045,0000,0230P,,BX,F,1,RANGE ROAD,,0,408,D,,BBBBBBB,ALL,ALL,BLACK,0,2003,-,0,,,,,
1346145702,ELW5351,NY,PAS,10/12/2014,40,SDN,ME/BE,P,51430,50830,73470,20131114,0073,73,73,936136,0073,0000,1002P,,K,F,113,HULL ST,,0,408,F2,,BBBBBBB,ALL,ALL,GRAY,0,2014,-,0,,,,,
1347748763,44794JP,NY,COM,10/12/2014,19,VAN,UD,P,42730,41930,79630,20141130,0079,79,165,953937,0165,0000,0219P,,K,F,1136,FULTON ST,,0,408,K6,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1355596660,EMG6524,NY,PAS,10/13/2014,71,SUBN,JEEP,A,0,0,0,20140930,115,115,302,43214,0302,0000,1028A,1028A,Q,,,LGA LOT 3,,0,408,C,,BBBBBBB,0  :,0  :,BLUE,0,2005,-,0,,,,,
1344274572,GDB2917,NY,PAS,10/13/2014,68,SDN,ME/BE,X,0,36804,0,20141203,100,100,835,464,0835,0000,1124A,1124A,Q,F,,BEACH 222 LOT,BREEZY POINT,0,408,C8,,BBBBBBB,ALL,ALL,BLACK,0,2010,-,0,,,,,
1360125425,AEN8464,NY,PAS,10/13/2014,9,SUBN,TOYOT,P,73210,56440,13880,20150316,0069,69,69,928659,0069,0000,0314P,,K,F,900,REMSEN AVE,,0,408,E1,,BBBBBBB,ALL,ALL,GY,0,2007,-,0,,,,,
1351695411,31654JV,NY,COM,10/13/2014,78,VAN,FORD,P,21780,21765,21680,20140531,0060,60,60,950145,0060,0000,0222A,,K,O,2949,BRIGHTON 3 ST,,0,408,C3,,BBBBBBB,ALL,ALL,BLUE,0,2001,-,0,,,,,
1370621437,6AANK8,CT,PAS,10/14/2014,40,SDN,AUDI,P,35670,11710,13610,0,0024,24,24,947723,0024,0000,1028P,,NY,F,215,WEST 95 ST,,0,408,E1,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
